Time,Anomaly (deg C),Lower confidence limit (2.5%),Upper confidence limit (97.5%),Year,Color
2012-10,0.73216255,0.83758146,0.929409,2012,#eb6f6f
2012-11,0.7210487,0.8849956,0.9766387,2012,#eb6f6f
2012-12,0.463683025,0.41332275,0.5043746,2012,#ffc8c8
2013-01,0.60780354,0.67301846,0.77781904,2013,#f99a9a
2013-02,0.52651655,0.6054717,0.71330225,2013,#ffabab
2013-03,0.582941585,0.7186397,0.8126815,2013,#f99a9a
2013-04,0.574812615,0.6785953,0.7652393,2013,#f99a9a
2013-05,0.55688581,0.72773224,0.81557596,2013,#f99a9a
2013-06,0.6593197,0.7174326,0.79723287,2013,#f18181
2013-07,0.58917848,0.6535411,0.73549694,2013,#f99a9a
2013-08,0.6352067,0.7291568,0.80424184,2013,#f18181
2013-09,0.7221902,0.7147806,0.78967375,2013,#eb6f6f
2013-10,0.65039633,0.8027705,0.8833745,2013,#f18181
2013-11,0.77001146,1.0141537,1.1062676,2013,#e55f5f
2013-12,0.60764129,0.74827224,0.85570943,2013,#f99a9a
2014-01,0.66956447,0.8149515,0.9233161,2014,#f18181
2014-02,0.49080646000000006,0.59893984,0.7034851,2014,#ffabab
2014-03,0.694527975,1.0054593,1.108764,2014,#eb6f6f
2014-04,0.7363123500000001,0.98291117,1.0736928,2014,#e55f5f
2014-05,0.73708788,0.83622855,0.9226316,2014,#e55f5f
2014-06,0.61747452,0.7966449,0.8765866,2014,#f99a9a
2014-07,0.58096065,0.7859949,0.85819113,2014,#f99a9a
2014-08,0.73377497,0.96344554,1.0322509,2014,#eb6f6f
2014-09,0.756769,0.87518847,0.946914,2014,#e55f5f
2014-10,0.7423641,0.94343156,1.0303369,2014,#e55f5f
2014-11,0.63000282,0.78012776,0.87647945,2014,#f18181
2014-12,0.6848145699999999,0.9776206,1.0734632,2014,#eb6f6f
2015-01,0.740008315,1.0148075,1.1165622,2015,#e55f5f
2015-02,0.78175039,1.0112902,1.1157594,2015,#e55f5f
2015-03,0.7952837,1.0575385,1.164645,2015,#da4a4a
2015-04,0.7009158600000001,0.9476772,1.0414405,2015,#eb6f6f
2015-05,0.73098571,0.9721936,1.05909,2015,#eb6f6f
2015-06,0.7596304850000001,1.0325567,1.113577,2015,#e55f5f
2015-07,0.7145487899999999,0.92157173,0.9958247,2015,#eb6f6f
2015-08,0.79915037,1.0284379,1.1044574,2015,#da4a4a
2015-09,0.8260931250000001,1.1730261,1.2543302,2015,#da4a4a
2015-10,1.015337375,1.2272519,1.3165219,2015,#830707
2015-11,0.99598597,1.279969,1.3831056,2015,#9f1010
2015-12,1.0416831,1.349365,1.459177,2015,#830707
2016-01,1.08775352,1.4363648,1.5507026,2016,#830707
2016-02,1.2235882,1.6921898,1.7942278,2016,#830707
2016-03,1.1820778,1.5938797,1.6801461,2016,#830707
2016-04,1.0296461749999999,1.3609763,1.4511409,2016,#830707
2016-05,0.88048735,1.0715675,1.160757,2016,#c22626
2016-06,0.777080815,1.1128229,1.1895584,2016,#e55f5f
2016-07,0.77772676,1.0231632,1.0946174,2016,#e55f5f
2016-08,0.94857635,1.1002896,1.1735798,2016,#b51b1b
2016-09,0.84554363,1.1773702,1.2519773,2016,#d03333
2016-10,0.819028925,0.9809878,1.0628668,2016,#da4a4a
2016-11,0.84448645,1.0033911,1.100655,2016,#d03333
2016-12,0.7791289,0.97910917,1.0822886,2016,#e55f5f
2017-01,0.95197148,1.2438197,1.3505675,2017,#b51b1b
2017-02,1.06709075,1.3471525,1.4501171,2017,#830707
2017-03,1.064591875,1.366041,1.4631225,2017,#830707
2017-04,0.8459975849999999,1.1293184,1.2191548,2017,#d03333
2017-05,0.7798253900000001,0.8392654,0.92074513,2017,#e55f5f
2017-06,0.657545685,0.860226,0.93422097,2017,#f18181
2017-07,0.80458516,0.93442756,1.0042014,2017,#da4a4a
2017-08,0.81099082,1.0143583,1.0879799,2017,#da4a4a
2017-09,0.729301625,0.9320495,1.0113876,2017,#eb6f6f
2017-10,0.809492015,0.9447071,1.0273802,2017,#da4a4a
2017-11,0.8058705749999999,1.0582314,1.1574378,2017,#da4a4a
2017-12,0.81482795,1.1873474,1.286266,2017,#da4a4a
2018-01,0.71060474,0.93968844,1.0441008,2018,#eb6f6f
2018-02,0.79579141,1.0875037,1.2002954,2018,#da4a4a
2018-03,0.7900750700000001,0.9787092,1.0818272,2018,#da4a4a
2018-04,0.8223177500000001,0.91175234,1.0046865,2018,#da4a4a
2018-05,0.7131686500000001,0.821839,0.9083997,2018,#eb6f6f
2018-06,0.7375258,0.83399373,0.92036825,2018,#e55f5f
2018-07,0.73341423,0.81848264,0.8990232,2018,#eb6f6f
2018-08,0.734739245,0.8197003,0.89877295,2018,#e55f5f
2018-09,0.675867585,0.8375228,0.920745,2018,#f18181
2018-10,0.8693208750000001,1.0939864,1.182279,2018,#d03333
2018-11,0.7447671,0.83978945,0.9472708,2018,#e55f5f
2018-12,0.82425605,0.9695725,1.0715715,2018,#da4a4a
2019-01,0.799595805,0.9267399,1.038456,2019,#da4a4a
2019-02,0.84422628,0.93338555,1.0590336,2019,#d03333
2019-03,1.0757369250000002,1.3406813,1.4511003,2019,#830707
2019-04,0.93880488,1.1258006,1.2350779,2019,#b51b1b
2019-05,0.777625035,0.92418265,1.0265658,2019,#e55f5f
2019-06,0.80912,1.07503,1.1677644,2019,#da4a4a
2019-07,0.85719518,1.0098906,1.0923097,2019,#d03333
2019-08,0.8582541300000001,1.1087334,1.1886933,2019,#d03333
2019-09,0.8026575,1.1585513,1.2389631,2019,#da4a4a
2019-10,0.9556283999999999,1.2219605,1.3162494,2019,#b51b1b
2019-11,0.93721677,1.0562333,1.1605264,2019,#b51b1b
2019-12,1.0368101,1.2411224,1.3527898,2019,#830707
2020-01,1.0694564500000001,1.3689771,1.4985706,2020,#830707
2020-02,1.1133686200000001,1.5288001,1.6629945,2020,#830707
2020-03,1.09439975,1.4776424,1.5887984,2020,#830707
2020-04,1.06267215,1.2856425,1.3912617,2020,#830707
2020-05,0.907927015,1.162973,1.2683514,2020,#c22626
2020-06,0.8251334,1.0603687,1.1592357,2020,#da4a4a
2020-07,0.8160764699999999,1.0441612,1.1425369,2020,#da4a4a
2020-08,0.8010114,1.0613027,1.1461407,2020,#da4a4a
2020-09,0.8670845,1.1186999,1.2139598,2020,#d03333
2020-10,0.8106930400000001,1.1209085,1.214187,2020,#da4a4a
2020-11,1.01421765,1.3915182,1.5099797,2020,#830707
2020-12,0.69300585,1.041855,1.1629635,2020,#eb6f6f
2021-01,0.700888635,1.0646856,1.1897804,2021,#eb6f6f
2021-02,0.564589435,0.8013499,0.9279632,2021,#f99a9a
2021-03,0.7263092099999999,0.9657649,1.0813661,2021,#eb6f6f
2021-04,0.760230625,1.1011355,1.2003051,2021,#e55f5f
2021-05,0.70644441,0.9937241,1.0875381,2021,#eb6f6f
2021-06,0.7133101100000001,1.065608,1.157585,2021,#eb6f6f
2021-07,0.7916966699999999,1.0286924,1.1224514,2021,#da4a4a
2021-08,0.7994942199999999,0.9706357,1.0638732,2021,#da4a4a
2021-09,0.8675138499999999,1.0216819,1.1133343,2021,#d03333
2021-10,0.9074027499999999,1.1619812,1.2661796,2021,#c22626
2021-11,0.85362956,1.1567943,1.2674664,2021,#d03333
2021-12,0.75135725,0.9806146,1.0861157,2021,#e55f5f
2022-01,0.77896073,1.0513319,1.1798352,2022,#e55f5f
2022-02,0.763592175,0.99688137,1.1312833,2022,#e55f5f
2022-03,0.88960092,1.196327,1.3171859,2022,#c22626
2022-04,0.770347385,1.0180598,1.1339976,2022,#e55f5f
2022-05,0.76136035,0.96283597,1.063589,2022,#e55f5f
2022-06,0.85821698,1.0496187,1.146203,2022,#d03333
2022-07,0.7783804000000001,0.9505757,1.0542103,2022,#e55f5f
2022-08,0.85328205,1.0976546,1.1809947,2022,#d03333
2022-09,0.79009983,1.0659734,1.162447,2022,#da4a4a
2022-10,0.928854865,1.2210956,1.3098917,2022,#b51b1b
2022-11,0.67461522,0.96390796,1.0775942,2022,#f18181
2022-12,0.7683529200000001,0.9698047,1.0939457,2022,#e55f5f
2023-01,0.77863725,1.0586216,1.187801,2023,#e55f5f
2023-02,0.8693007500000001,1.0721279,1.2085905,2023,#d03333
2023-03,1.124668115,1.3956671,1.5113465,2023,#830707
2023-04,0.92748063,0.9083133,1.0165104,2023,#b51b1b
2023-05,0.8714032199999999,1.0446541,1.1465977,2023,#d03333
2023-06,1.05181635,1.154794,1.2440176,2023,#830707
2023-07,1.15002738,1.3745825,1.4745308,2023,#830707
2023-08,1.1992828,1.4544386,1.5633605,2023,#830707
2023-09,1.35217345,1.6030381,1.7135108,2023,#830707
2023-10,1.2866081999999999,1.7067168,1.8370106,2023,#830707
2023-11,1.333778185,1.7934457,1.9298574,2023,#830707
2023-12,1.25857625,1.7015629,1.8316873,2023,#830707
2024-01,1.151554,1.4669753,1.5956677,2024,#830707
2024-02,1.2902366,1.6695415,1.7985734,2024,#830707
2024-03,1.25148505,1.5361665,1.667399,2024,#830707
2024-04,1.205288335,1.6007327,1.7163346,2024,#830707
2024-05,1.0745293,1.3008571,1.4325429,2024,#830707
2024-06,1.1117516,1.4005011,1.516937,2024,#830707
